,Return AMZN,Returns S&P
,1.816557472,0.233514558
,-0.931040395,-0.223638479
,-0.506390482,-1.033520518
,1.388768111,0.912091879
,-1.130562721,-0.126756373
,0.621643494,-0.633851495
,0.392955677,0.205734308
,0.016237658,-0.100910478
,1.290966566,0.211662914
,-1.33970138,-0.866056199
,-0.893057817,-0.143721534
,-0.811342437,-0.649556042
,0.466445514,0.04182655
,1.23563102,1.197049184
,0.509416441,0.173711664
,-0.706926874,-0.701887465
,-1.464429411,-0.463328925
,0.843786963,0.567373031
,0.128641648,0.197768423
,2.670826841,0.985400014
,-1.02252995,-0.531761524
,0.314504447,0.607636825
,2.198932734,0.063566618
,-1.161451907,-0.73804657
,-0.16800013,-0.29780039
,-0.455477893,-0.039015605
,-1.898766913,-2.108696919
,0.979233727,0.265496194
,0.757340325,0.69120967
,0.073129017,-0.030807039
,-0.382256717,-0.386923244
,0.155825686,0.606256053
,-1.620494106,-1.679296482
,1.085546392,0.22596477
,2.077758933,1.22629861
,2.682902558,1.100526876
,2.171307885,0.444327299
,-0.945236646,-0.073525638
,3.051473332,0.798273358
,1.571253483,0.110557185
,1.048293711,0.077093629
,-0.020490933,-0.427079607
,0.055310316,-0.239056521
,-1.255103521,-0.569221021
,9.346456178,-1.07610207
,0.375176497,-0.57917547
,-1.017550009,1.23100736
,0.56301314,0.729214276
,1.4562654,0.002836716
,-0.113706843,-0.227410384
,-0.209114314,-0.276069403
,-0.586732742,-0.225223931
,0.956118806,0.310983841
,-1.415907416,-0.778319578
,-1.30030478,-0.287902322
,0.263707135,1.272683598
,0.658139048,-0.960306502
,-0.29430307,0.094960389
,0.710519618,-0.127602575
,0.350562377,0.390433204
,0.693695909,0.519789155
,-0.037365638,-0.262898268
,-0.393287956,-0.828913667
,-3.269091299,-2.132596048
,-4.21938903,-3.236924211
,-6.496062368,-4.021144449
,0.645343955,-1.361424996
,7.11675921,3.829129974
,3.454237148,2.400725428
,-0.069469695,0.060855119
,-0.993313992,-0.842707846
,-3.239736416,-3.002264977
,2.782449018,1.812767103
,-1.148473045,0.116411594
,-1.139772629,-1.544830866
,3.648067858,2.477363695
,-0.12566594,-1.399503571
,1.029711825,0.526407545
,1.369261476,0.447700656
,-1.534069586,-0.409804146
,0.18969874,1.274968787
,0.956420176,0.866774083
,2.153400392,-0.256434473
,0.257617852,-1.629623102
,1.493621634,0.455539234
,-1.83849171,-1.239493029
,-0.433706029,-0.205074399
,-0.433719807,-0.336865211
,-1.795889476,-0.046590159
,-3.927336515,-2.600121101
,-1.597824473,0.123209376
,3.13927276,1.889589835
,1.710262606,0.197193868
,2.244555725,1.421379299
,2.070285479,1.812459379
,-1.146931281,-0.35946894
,0.82637851,0.80035198
,-1.63337818,0.877978032
,1.237716226,0.072484859
,1.90649984,0.127466433
,-0.234735747,-0.684882392
,-0.744246868,-0.472743083
,3.181061468,1.47435513
,1.46843583,0.456006137
,0.417868085,0.027050903
,-2.164051662,-0.142210074
,-0.915241223,-0.584244934
,1.454004083,1.649084733
,6.041711233,1.096995369
,1.586591509,-0.191493266
,0.393569818,-0.255738583
,0.991770442,1.177048845
,1.519751402,-0.04498756
,-0.103790818,-0.482148184
,0.390664559,1.180387662
,-0.48497743,0.272435281
,2.470394591,-0.355166672
,2.26756771,-0.113278978
,0.565767953,-0.034768203
,-0.590179381,-0.987129063
,0.637182605,0.150945536
,2.036187334,-0.323330746
,-1.142787824,-1.408916319
,-3.555556433,-1.127064061
,0.846415128,1.479330263
,-0.698628063,-0.134027702
,3.09779454,1.603323002
,-0.342684645,-0.112374038
,1.079935867,0.380295545
,1.56447678,-0.123562385
,-1.161369049,0.122125009
,0.622361305,-0.012914091
,-0.308470798,0.059344145
,-1.264537427,-0.465179999
,2.122326046,1.062393909
,-0.450160233,-1.105659262
,-1.454290815,-1.447782665
,0.954531507,2.031785626
,-0.418631632,-0.701404394
,1.113464963,-0.65110524
,-1.868745564,-0.776908648
,-0.372233482,0.224885641
,-3.404627202,-1.961386759
,2.736554143,0.474428792
,0.110902295,1.056258022
,2.567568529,1.441063557
,-0.760538392,-1.515477629
,-0.975443392,-1.795749509
,0.055694879,0.774830644
,-0.204869687,0.877809594
,0.08290131,1.234159635
,-0.137209349,-0.159991549
,1.855079632,-0.218093634
,2.741972906,1.057366397
,-0.708581759,-0.724339879
,-1.931250943,-0.945648504
,-5.927642194,-1.542204169
,-0.503630659,0.201020426
,-0.180025,-1.320216292
,-3.98411884,-2.398581654
,-0.146505595,-1.089753769
,1.745650055,0.085290848
,0.024283159,0.777251424
,-6.016654185,-2.528237538
,1.905046848,1.655806118
,-3.924231082,-2.183577282
,0.751316081,0.053168019
,-0.472840139,-1.176276603
,0.566800999,0.518198854
,3.647319859,2.008072679
,0.025152609,-1.576154498
,0.788123915,1.404523792
,-3.022351329,-1.092292245
,8.538868225,0.551335062
,-7.915117055,2.445865106
,-2.09852719,-0.044333466
,-4.031040211,-1.892096893
,-3.883529334,0.497962002
,0.972528426,0.152556836
,-6.576007647,-1.86541581
,-2.833874508,-1.425505823
,-1.243096894,-0.066384039
,1.729517964,-0.018896835
,2.683454944,-1.237744717
,0.644968112,1.933001508
,2.727315943,1.638173787
,2.464112655,1.63461105
,-1.718477982,-0.4676632
,1.868159581,-0.002603341
,4.496366935,1.435073125
,-1.179402759,-1.253257733
,0.198734644,0.442995988
,0.200154413,1.128436655
,0.014401556,-0.187186515
,-0.489273826,-0.815413142
,4.688185379,2.358838585
,0.201862307,0.408594957
,-0.469903598,0.34926342
,-0.407759341,0.330043996
,-2.168921158,0.088462304
,-0.452332437,-1.130375605
,-0.141112437,0.503967278
,-0.0965626,0.015579253
,1.892766061,1.626254553
,0.657933407,-0.126176824
,0.634573875,-0.183863097
,-0.477725879,0.558472788
,-2.616341686,0.657358301
,-1.324329287,0.43959671
,0.343555481,0.098509213
,1.166497486,-0.087777298
,1.619351226,-0.640650958
,2.311440394,-0.037814201
,-0.52975081,0.054510717
,2.383964423,0.877801208
,0.810036219,0.43408798
,-0.847083798,-0.204184239
,0.81534247,0.631095904
,-0.891176923,-0.321347981
,-1.195606129,-1.019629848
,2.68316606,1.045279785
,-1.78470337,-1.204807401
,0.534554882,0.278270289
,0.223432856,-0.274354621
,1.207585377,0.961575414
,1.91305009,0.999006968
,0.959887096,0.017291223
,0.824623639,-0.098476966
,1.50013296,0.651972589
,-1.179503403,0.307973793
,0.807365209,0.07612548
,-0.314874589,-0.520756292
,-1.67802579,0.004785874
,0.914422341,-0.181368959
,-1.499530443,0.187100012
,-1.685437404,0.164799403
,-0.756270428,-0.92736357
,9.136102549,-0.507594934
,3.612008943,0.777960679
,-1.849262636,-0.871449965
,-0.062580353,-0.595458271
,-1.775999364,-0.023903651
,2.229580529,0.316961067
,0.856914152,0.075321291
,3.373138655,1.240636564
,1.434745093,-0.960752305
,0.656814051,-0.01694795
,-1.121979782,-0.851443413
,0.104181403,0.974897651
,-2.189378962,-0.945586347
,0.313055565,0.020515771
,0.153299596,-0.371359461
,0.610849953,0.600145908
,-0.864567288,-0.208763642
,1.06357574,1.358863776
,0.587586418,0.695052943
,0.921833493,-0.021046586
,-0.374170365,0.427769497
,1.470377387,-0.10057689
,-0.464555871,0.113439868
,1.215751608,0.282069634
,-0.371447559,-0.291606226
,0.163881689,0.488532838
,-0.412279371,0.128861577
,0.399899179,0.330410179
,0.138900651,-0.171923573
,-1.347602095,-0.921753236
,-0.372603867,-0.814829842
,0.566036346,-0.180050544
,-0.703144448,-0.184240889
,0.453984304,0.3128093
,-1.561938462,-0.326328389
,1.072946771,0.579138264
,0.253176664,0.270839044
,-0.731909867,-0.165292891
,1.602630981,1.327556698
,-3.254241216,-3.658079272
,-1.093289698,-1.826224645
,2.371283619,1.761412172
,1.074783141,1.688924311
,0.002797474,1.347386272
,1.395984383,0.194670641
,0.332923178,-0.687102882
,1.297684086,0.533868675
,-0.141092428,-0.087195783
,1.246658838,1.513818657
,1.062971332,0.340281942
,-0.741687008,0.698484255
,-0.748577038,0.013475865
,-0.192743566,0.524542263
,-0.780154833,-0.092937917
,0.085627014,0.237946212
,0.525740015,-0.143620483
,0.776752317,0.426120867
,-0.173134027,-0.361907001
,0.057744565,0.45436266
,-0.707326116,-0.301601882
,-0.545006496,0.032273254
,0.146707265,-0.119926117
,2.140713777,0.160492069
,0.820426863,0.162998009
,1.16997071,-0.127059426
,-0.936979867,-0.6381941
,-0.784048825,0.312904282
,0.809027035,0.021254933
,0.682492906,0.85666972
,0.07569369,-0.090757701
,0.228032441,0.038971769
,0.032533656,-0.286879706
,0.348096471,0.472341518
,0.171007686,-0.079636328
,-0.528213555,0.278901606
,-0.58074225,-0.549414222
,0.077194821,0.18668463
,-0.022233223,0.219720177
,-0.93970528,-0.144130987
,0.286128404,-0.05634816
,0.390298606,0.194986683
,-0.684349839,-0.525405529
,0.259810236,-0.136616007
,1.279941723,-0.15800644
,0.29734397,0.521442854
,-0.48216785,-0.195559158
,0.205624447,-0.23786911
,0.189640399,-0.00413855
,0.235895927,0.419224158
,2.104719696,0.297724237
,-0.5580483,-0.014639577
,-0.053550692,-0.222548806
,-3.098289891,-2.48277423
,1.482105042,1.457038701
,-1.367718547,-1.494174803
,0.010514026,-0.05878494
,1.123618719,1.005851634
,1.140686808,-0.377942796
,-0.440268474,-0.001860327
,0.65838717,0.029909368
,1.212787068,1.085800014
,1.876578736,0.647875217
,0.130396863,-0.575329331
,-0.821237845,-0.862484977
,2.098798917,0.642349517
,1.533317534,0.528257635
,0.039814572,-0.936512756
,0.991391743,0.793639272
,-0.068099283,-0.326602348
,-0.324396936,-0.496788182
,1.230951847,0.428748612
,-0.320282603,0.048144429
,-0.26530184,-0.325878777
,0.271248127,0.459533038
,-1.280576815,-1.252457787
,0.371154772,0.114593259
,-0.578345316,-0.31040765
,-0.765026586,0.020158386
,-1.223800175,-0.304261789
,0.576477973,0.614150577
,0.004889258,0.218957197
,-0.90540541,-0.137667105
,1.064262154,-0.008414524
,2.305366394,0.473859464
,-0.34782634,-0.380495746
,-1.518933013,-0.17419277
,-0.515561271,-0.29911961
,-5.273750393,-0.311314016
,1.724026493,-0.012228399
,-0.559924021,-0.681001881
,-2.559825049,-0.654688479
,0.191836228,-0.443321288
,-1.574199551,-0.166752005
,3.881057659,2.198019978
,0.358624772,0.376487837
,-2.035167663,1.10161198
,-3.896785582,0.194884539
,-0.4549782,-0.139892821
,-2.735274603,-0.011550946
,3.306027375,0.745295529
,0.436321374,-0.15835169
,1.318816087,0.466546946
,0.495853341,-0.238965144
,2.576501776,0.743370239
,0.681011358,0.216309076
,-0.665628566,0.080769848
,0.032041218,0.390674563
,-1.758124692,-0.526838928
,-0.555814898,0.133440217
,-1.579583667,-0.265693032
,-0.926240089,-0.352172321
,-0.44609497,0.03969277
,2.536637689,0.580442703
,0.703376234,0.340508423
,0.742608279,1.307735911
,-0.401881991,0.215701468
,0.173172526,0.592141858
,-1.1172395,-0.113808213
,1.853477952,0.65184833
,-0.71542075,-0.815029572
,-1.022352313,0.387570769
,-0.425342195,-0.175215678
,1.080223383,0.197317274
,0.679146923,0.363091264
,-0.080423792,-0.246038567
,-0.554343032,-0.186471135
,-0.753148733,0.125093248
,1.41125935,0.224584901
,0.094585922,-0.839164074
,-0.90810117,-0.029334768
,-2.01720729,-0.464783486
,0.505473236,0.845076675
,0.464641278,0.570596383
,3.026969514,-0.07709676
,1.971591861,0.351078897
,0.116766562,-0.355490542
,-0.128069604,0
,0.391242181,0.282564238
,1.81320244,-0.214711241
,0.4292431,0.184813176
,-0.912198409,-0.297191446
,-0.277021086,0.176220047
,0.193007018,-0.361583799
,-0.087792039,0.336058442
,1.174522067,-0.26937499
,0.555990139,0.654314045
,1.697491911,0.799405287
,0.313905016,-0.07356547
,-0.403602381,-0.086683982
,-0.647004618,-0.602767347
,-0.834419491,-0.089030154
,1.071375815,0.029831915
,0.908938394,0.057014691
,-3.606123496,0.723849676
,-0.316471232,-0.211759739
,0.599948095,0.022680323
,0.88347318,0.069308226
,0.201083872,0.57360636
,0.739930957,0.355970705
,1.090162387,0.523213344
,-0.016738875,0.399932714
,0.75160076,0.497988872
,0.170733837,-0.086449148
,0.110109706,0.167714915
,1.336479266,0.602985015
,-0.096961779,-0.108278638
,-0.40051383,0.04188993
,-0.818891014,0.149225011
,0.401448692,0.101746522
,-0.425114831,-0.258170594
,0.946941218,1.358121093
,-0.490020784,-0.587711695
,0.114202711,0.050375024
,-0.385504668,-0.328262251
,-0.069709862,-0.291762589
,0.528138821,-0.228682834
,0.293513566,0.079957573
,-0.063323445,0.326333993
,0.249554031,0.03665656
,-0.241342018,-0.338474918
,0.051590972,0.83398793
,0.052744334,-0.162803482
,-0.130147816,-0.131517934
,0.545257024,-0.201191596
,-1.619868629,-1.248559452
,0.574719363,0.188810257
,-0.080214344,-0.106083205
,-0.209099954,-0.084435244
,0.142992291,-0.102010734
,1.078221057,0.722530863
,2.117607323,0.108473644
,0.230772492,0.2930811
,1.157204665,-0.225759398
,0.559044456,-0.164347539
,1.70383547,0.055936598
,0.269808924,-0.305953684
,-1.217125345,0.192765027
,-0.379221933,-0.082747239
,1.349688966,0.068745012
,-0.517298942,-0.143490837
,-0.681648275,-0.376703714
,-1.298237925,-0.683802052
,1.938874754,0.857646586
,0.198257759,-0.290760312
,-0.508050755,-0.171782517
,0.3175542,0.752885036
,-0.392090756,-0.303968833
,0.983423099,1.078173662
,0.023142538,0.607221418
,0.183826771,-0.048582137
,0.994720276,0.055276727
,0.717166206,-0.191497974
,2.481415194,0.173079185
,-0.136133245,0.118834369
,-0.626068445,-0.127216937
,-0.372626261,0.058193341
,-0.361173767,0.408035919
,1.581387357,0.003744538
,0.397509176,-0.102577458
,-0.40698931,0.112996274
,-0.140255009,-0.216515162
,1.438494892,-0.147953531
,-0.352208969,0.47651423
,0.841987063,-0.068713284
,-2.230536503,-1.834546835
,1.442818146,0.368003888
,0.1407513,0.674470289
,1.121990516,0.514686369
,0.089588157,0.183618503
,0.902720751,0.248603393
,1.320364835,0.443211172
,0.241310415,0.031050179
,0.092345524,-0.120535063
,-0.208908438,-0.04600745
,0.133631793,0.754259568
,1.076564619,0.37008743
,0.456877611,-0.121840685
,-0.828070191,-0.278290886
,0.702413333,0.156702902
,0.019799934,0.026716884
,-3.214632946,-0.083033365
,-1.379178642,-0.09792425
,1.632354218,0.450135881
,-0.441434876,-0.099632705
,-1.26763882,-0.224210982
,2.412154469,0.028359898
,0.752440509,0.831258337
,-0.2595844,-0.671916059
,0.966506051,-0.058281424
,-0.092835354,-0.04558858
,0.243386988,0.155969863
,-0.9771227,0.031575172
,-1.745558835,-0.810558635
,1.377676083,0.87695014
,-1.464738273,-0.863721675
,-0.815876808,0.153205764
,-1.492490179,0.230816812
,1.843116914,0.145222391
,-0.646517054,-0.941298728
,1.401329051,0.638271272
,1.793253014,0.09273361
,-0.235101689,-0.078298734
,1.237620254,0.727905107
,-0.585910477,0.187282942
,0.11785553,0.466261641
,0.818155032,-0.005291426
,1.416592313,0.059767836
,0.235950041,0.535825834
,0.178048574,-0.015367111
,-0.294972104,-0.036793928
,1.286444012,-0.106430101
,0.088515993,0.291890764
,1.23576276,0.028262388
,-0.647996249,-0.097316154
,-2.5131545,-0.134201559
,-3.213706938,-0.07284109
,0.84779742,0.244612084
,-0.030117967,0.049252712
,-0.904785956,-0.218604173
,0.066855814,0.188732141
,0.473774446,0.164584465
,-0.245192664,-0.241735214
,-0.79418394,-0.036367465
,-2.588172616,-1.458021856
,1.150197069,0.127475696
,1.569250327,0.999365144
,-0.056967104,-0.049893254
,-0.465088352,0.141909552
,-1.816682947,-1.555734222
,-0.218863271,-0.183705369
,-0.541909635,0.116197557
,1.417596582,0.989169543
,-0.924732434,-0.345957025
,-0.581015319,-0.20766166
,-0.757759228,0.167147162
,0.080369911,0.048695331
,0.846282884,0.084246693
,1.408191128,0.460453176
,1.3356133,0.57046734
,-0.239934365,0.198057825
,-1.335738542,-0.757945848
,0.261756629,0.312384233
,1.198613748,-0.017845188
,-1.39512454,-0.148996014
,1.240845787,1.078097488
,0.471299077,0.335830258
,1.717339228,0.075683436
,-0.742037435,-0.110132385
,-0.547757206,0.184547743
,-1.285087,0.145486204
,-0.445464282,0.110957955
,0.344819312,0.063414675
,-0.883454271,-0.305056572
,-0.994934422,0.064758398
,-1.615959927,-0.222452286
,-0.126704485,0.007216421
,1.298797194,0.407682233
,0.579891095,0.120389082
,0.516226098,0.369826274
,-0.224934126,0.386651892
,-0.218132626,0.215651121
,0.868647219,0.124594362
,1.582519189,0.563090398
,0.886110966,-0.107421107
,0.14238055,-0.1806064
,-0.383176806,0.231971998
,0.787007185,0.180188267
,0.594210265,-0.168817689
,0.200612782,0.087772191
,0.338432493,0.174922265
,0.276856489,0.067235258
,-1.209308748,0.074205977
,-1.04759606,0.032794416
,-0.375727734,0.510379608
,-1.704319944,-0.398039552
,0.988581415,0.161660113
,-0.306859401,-0.467395589
,-0.049346646,0.127013925
,12.41305917,0.804060997
,0.895206749,-0.319757729
,-0.502674366,0.094401308
,-0.144862308,0.159084385
,-0.860834552,0.018994807
,1.575864312,0.309228924
,0.81174305,0.127044391
,0.223725591,-0.018912071
,0.860798364,0.144261384
,-0.331563823,-0.376898148
,-0.335335206,-0.089804684
,0.338881147,0.098315089
,0.676956523,-0.231228068
,-0.896837546,-0.554099874
,0.93641954,0.816265302
,-0.653683689,-0.262941701
,-0.316458178,0.127486992
,1.163393007,0.65198386
,1.452341327,-0.075054264
,2.548210219,0.205398437
,0.825416759,-0.038433159
,-0.18665378,0.980033212
,-2.745967932,-0.0369294
,1.324215026,0.815758675
,-1.231260405,-0.202658278
,-2.473672784,-0.105271082
,0.669739121,-0.374639051
,0.939885412,-0.011411186
,0.643567313,0.292806665
,0.190367056,0.549120221
,0.59376248,0.319684203
,-0.329056681,0.154772365
,-0.081568521,-0.047306868
,0.866413926,-0.407916777
,0.414720145,0.893431347
,0.965517446,0.534847839
,-0.269134299,-0.323549789
,-0.82537551,-0.082823618
,-0.243156837,0.198368688
,-0.546283667,-0.045827146
,0.716386449,-0.105897574
,0.466296167,0.079062824
,0.324272441,0.183231905
,-1.411996389,-0.519663243
,1.657040659,0.826907853
,1.269436884,0.637843324
,0.446602575,0.402054262
,1.603331895,0.700914585
,1.4321657,0.166096392
,0.46647757,0.130208347
,0.130034765,-0.111284596
,1.766147022,0.700902609
,2.209324756,0.672692617
,-0.026050436,-0.353071313
,-0.758504868,0.937100631
,-0.129818127,-0.161769775
,0.097377035,0.437564815
,2.496809793,0.803436443
,2.619625138,0.217200493
,-0.36984869,-0.056013264
,1.494470526,0.060243942
,1.733863436,1.177163804
,1.108628451,-0.675473632
,1.410626928,-1.095864257
